Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,CPI
9,3,East,Electronics,27-05-2024,47745.62,34877.77,12867.85,0,10.2,235.66
4,6,East,Home,23-10-2023,16335.15,12998.49,3336.66,1,24.39,204.19
3,8,West,Clothing,16-11-2023,25767.31,17044.2,8723.11,0,10.48,215.35
17,8,East,Sports,25-07-2024,47209.64,34988.93,12220.71,0,12.76,211.81
2,9,North,Groceries,15-12-2023,15471.87,13832.28,1639.59,0,19.8,200.95
1,7,West,Sports,17-08-2023,6565.32,4323.83,2241.49,0,23.12,232.21
8,2,South,Clothing,27-09-2023,40689.98,32183.07,8506.91,0,18.38,233.66
13,8,East,Home,18-10-2023,31814.76,24582.61,7232.15,0,27.46,223.04
15,7,South,Home,25-12-2024,28126.45,21643.74,6482.71,0,11.66,216.12
8,8,East,Clothing,14-06-2023,6545.45,5135.15,1410.3,0,14.34,239.12
12,3,West,Sports,05-01-2023,34395.41,25819.65,8575.76,0,30.86,208.08
12,7,South,Groceries,14-01-2024,12723.05,7698.45,5024.6,0,14.26,231.12
14,10,East,Electronics,19-03-2023,46903.85,40807.71,6096.14,0,29.19,246.08
15,9,North,Home,14-02-2024,35857.71,30410.7,5447.01,0,11.64,209.86
15,3,West,Clothing,27-07-2024,36816.52,24013.59,12802.93,0,22.22,245.2
9,10,East,Sports,12-05-2023,15466.11,11197.18,4268.93,0,15.32,245.65
19,6,East,Groceries,23-08-2024,44633.92,37098.14,7535.78,0,13.29,203.6
20,2,East,Sports,11-02-2023,29197.97,26103.53,3094.44,0,27.01,201.13
8,2,West,Groceries,30-03-2023,43568.79,38573.24,4995.55,0,37.85,258.44
19,5,East,Electronics,06-02-2024,17192.64,14954.29,2238.35,0,11.64,211.6
6,5,East,Electronics,23-10-2023,38995.78,25250.24,13745.54,0,22.65,249.33
20,7,South,Clothing,22-10-2023,30855.51,26978.28,3877.23,0,31.23,233.71
19,2,South,Clothing,07-09-2024,7178.87,6199.19,979.68,0,23.88,215.87
4,7,West,Groceries,09-06-2024,23240.4,16572.38,6668.02,0,34.19,207.8
7,5,West,Groceries,21-11-2024,13275.97,9536.88,3739.09,0,15.39,229.8
4,6,North,Groceries,28-09-2024,21162.81,15617.58,5545.23,0,38.79,224.44
12,8,East,Groceries,26-02-2024,22250.82,17730.63,4520.19,0,21.55,241.93
13,10,South,Electronics,23-01-2023,26371.78,17886.68,8485.1,0,20.25,254.25
3,4,South,Clothing,28-07-2024,32013.07,19428.24,12584.83,0,36.24,248.31
12,7,East,Clothing,23-05-2023,30693.99,19716.86,10977.13,0,26.92,216.47
2,6,East,Home,26-10-2024,6754.61,4944.61,1810,0,25.49,252.74
2,10,West,Clothing,25-05-2023,38781.01,26549.51,12231.5,0,31.81,250
9,2,North,Clothing,13-08-2023,47713.27,39571.24,8142.03,0,27.4,255.75
1,8,North,Sports,17-05-2024,20690.66,13076.64,7614.02,0,14.88,227.52
8,10,West,Sports,07-09-2024,13088.61,11455.67,1632.94,0,30.23,246.11
6,9,West,Home,14-04-2023,29300.07,25449.99,3850.08,0,14,235.5
6,5,South,Groceries,08-02-2023,36721.08,32043.81,4677.27,0,34.18,218.63
18,10,West,Home,17-07-2023,35550.72,29218.53,6332.19,0,39.69,259.67
17,4,North,Home,07-10-2024,32544.93,20571.65,11973.28,0,21.32,202.3
12,6,South,Electronics,01-08-2024,11580.45,8470.42,3110.03,0,23.34,209.74
6,8,North,Clothing,26-01-2024,42657.12,27275.88,15381.24,0,11.39,253.55
8,3,East,Electronics,28-06-2023,24152.97,21648.54,2504.43,0,10.41,203.63
19,10,North,Clothing,07-07-2024,14966.09,10474.94,4491.15,0,37.64,253.21
10,1,South,Home,23-03-2024,8881.98,6888.86,1993.12,0,13.86,242.91
1,4,North,Clothing,14-05-2024,33682.52,28085.09,5597.43,1,23.37,202.2
13,4,South,Groceries,15-01-2023,32808.79,28746.56,4062.23,0,34.46,225.76
17,1,South,Groceries,14-09-2024,34942,28885.3,6056.7,0,36.68,245.27
3,9,West,Home,30-10-2024,52032.57,41748.39,10284.18,1,25.58,234.99
8,3,North,Sports,16-10-2023,11891.66,8797.39,3094.27,0,26.95,256.15
14,5,West,Groceries,22-04-2024,49359.81,38580.62,10779.19,0,30.09,252.06
3,6,West,Home,19-08-2023,34460.41,21649.72,12810.69,0,38.84,219.96
16,8,North,Electronics,24-02-2024,25440.31,22010.37,3429.94,0,28.08,205.08
13,6,South,Sports,06-06-2023,44968.74,34317.14,10651.6,0,26.78,256.66
20,3,East,Groceries,03-07-2024,36251.59,22187.44,14064.15,0,10.44,231.04
17,6,North,Home,16-03-2024,20692.27,18125.82,2566.45,0,12.43,204.46
13,1,West,Home,07-04-2023,44783.86,33444.17,11339.69,0,27.32,248.99
6,4,West,Electronics,15-02-2024,43570.75,37495.97,6074.78,1,38.09,252.11
17,6,South,Electronics,16-10-2023,42545.28,36464.13,6081.15,1,36,238.37
14,7,West,Sports,11-09-2023,45337.54,38297.78,7039.76,0,39.48,226.85
17,10,East,Groceries,15-07-2023,25178.73,15571.05,9607.68,0,25.84,239.73
8,3,West,Home,20-08-2024,34560.68,23298.05,11262.63,0,33.64,242.4
11,9,South,Sports,05-06-2024,41227.29,35565.31,5661.98,1,35.21,253.58
20,7,North,Sports,31-05-2024,25427.3,22114.05,3313.25,0,29.44,257.35
1,1,South,Electronics,26-09-2024,8755.35,6456.38,2298.97,0,20.16,230.86
7,2,West,Home,28-04-2023,39714.79,29071.72,10643.07,0,24.1,247.91
17,1,South,Clothing,08-06-2023,7151.74,4666.81,2484.93,0,35.74,257.87
10,9,West,Electronics,16-08-2023,37306.15,33221.99,4084.16,0,18.96,209.07
11,9,South,Home,04-08-2023,45989.38,30534.26,15455.12,0,37.71,201.1
9,7,North,Sports,26-11-2024,20613.6,13548.93,7064.67,0,16.89,252.14
9,10,West,Sports,15-01-2023,9592.78,7657.14,1935.64,0,32.49,211.72
5,3,East,Groceries,06-06-2023,15478.88,10415.02,5063.86,0,28.92,202.55
17,5,East,Clothing,09-10-2024,30302.67,26715.79,3586.88,0,32.49,209.61
9,4,East,Electronics,18-09-2023,51473.5,31052.53,20420.97,1,23.12,223.05
17,7,East,Groceries,06-06-2023,33820.64,20350.76,13469.88,1,37.98,213.16
19,9,West,Groceries,16-02-2023,17075.45,12831.57,4243.88,1,28.97,218.32
7,2,West,Clothing,20-11-2023,37404.05,27919.08,9484.97,1,18.65,258.52
9,8,North,Electronics,15-11-2024,37978.02,24648.08,13329.94,0,29.15,242.26
7,9,South,Electronics,10-05-2023,22697.77,16986.01,5711.76,0,18.6,242.73
13,10,West,Sports,15-02-2024,37468.13,27108.13,10360,0,18.81,205.68
11,10,East,Electronics,05-04-2023,27143.24,23535.87,3607.37,1,21.99,243.93
14,9,West,Groceries,18-09-2024,40509.06,24417.9,16091.16,0,35.57,244.36
19,10,East,Sports,19-10-2023,20348.25,18168.56,2179.69,0,25.01,239.58
11,7,North,Electronics,10-10-2023,16524.82,13010.29,3514.53,0,30.37,213.71
13,9,South,Clothing,10-03-2023,44563.16,28767.88,15795.28,0,21.76,225.38
14,9,West,Groceries,21-10-2024,29681.3,18225.15,11456.15,0,17.91,250.78
13,3,South,Home,11-01-2023,17832.03,13577.87,4254.16,0,38.64,240.21
1,4,East,Clothing,11-09-2023,47078.91,31564.86,15514.05,0,28.11,243.97
8,2,East,Clothing,03-07-2024,36088.3,24913.55,11174.75,0,38.02,235.24
12,10,South,Electronics,14-05-2023,14931.52,10056.97,4874.55,0,16.1,226.98
19,3,North,Sports,12-12-2024,32658.91,25965.52,6693.39,0,14.41,245.54
12,5,South,Sports,23-01-2023,50440.2,38640.15,11800.05,1,35.67,204.08
8,5,South,Groceries,12-12-2023,36326.89,22645.9,13680.99,0,30.43,240.39
8,6,West,Electronics,29-10-2023,16014.16,12138.06,3876.1,0,15.6,259.83
13,7,West,Sports,29-12-2023,34198.17,28636.07,5562.1,0,18.08,246.81
12,7,East,Home,31-01-2024,32862.17,20517.77,12344.4,0,34.02,217.43
16,1,West,Electronics,06-08-2023,41937.96,36356.93,5581.03,0,23.62,216.67
1,2,North,Electronics,21-05-2023,13015.97,10067.75,2948.22,0,30.12,240.03
13,9,North,Sports,07-09-2024,36483.56,32294.79,4188.77,0,19.55,253.75
7,10,North,Clothing,29-07-2023,6231.68,4015.96,2215.72,0,21.44,234.68
5,2,East,Electronics,14-09-2024,36327.89,32624.97,3702.92,0,39.72,231.64
8,6,North,Clothing,07-09-2024,48219.68,38251.8,9967.88,0,17.43,209.62
14,1,North,Groceries,13-11-2024,12847.47,9895.74,2951.73,0,25.19,242.93
13,3,West,Groceries,04-04-2024,19008.49,14343.5,4664.99,0,35.33,242.14
15,2,East,Sports,22-12-2023,31229.22,18959.14,12270.08,0,17.18,258.02
17,3,South,Groceries,20-11-2023,47130.45,41563.96,5566.49,1,22.46,218.01
15,5,North,Sports,13-05-2023,20496.71,16257.96,4238.75,0,28.45,245.39
20,10,West,Sports,07-05-2023,34891.65,21894.09,12997.56,0,24.44,226.04
18,6,South,Clothing,16-04-2023,45467.55,27566.32,17901.23,0,23.79,233.51
18,9,North,Clothing,26-08-2024,37695.15,23191.38,14503.77,0,20.88,248.99
2,10,South,Groceries,13-01-2024,36996.02,28961.18,8034.84,0,27.6,213.32
4,4,South,Clothing,20-02-2023,22188.68,17400.47,4788.21,0,28.73,220.57
1,7,East,Electronics,29-01-2023,46014.32,34506.15,11508.17,0,29.6,246.4
4,6,East,Home,06-04-2024,17479.53,12096.35,5383.18,0,12.11,234.23
18,2,North,Electronics,23-10-2023,14237.62,10813.8,3423.82,0,28.93,205.55
5,10,North,Electronics,24-10-2023,21390.08,16147.17,5242.91,0,38.6,225.81
19,8,East,Sports,26-12-2024,34257.03,20753.75,13503.28,0,26.23,235.2
15,7,North,Home,11-02-2024,43775.51,29974.88,13800.63,0,31.46,254.57
8,7,North,Sports,04-09-2024,14409.73,8875.75,5533.98,1,26.7,211.31
20,8,East,Clothing,09-02-2024,41621.1,36212.29,5408.81,0,35.64,248.36
17,1,South,Clothing,12-12-2023,41577.05,33992.02,7585.03,0,37.89,207.84
1,1,North,Home,13-09-2024,31411.37,28233.62,3177.75,0,15.53,214.53
12,8,West,Groceries,24-02-2024,39229.16,27093.67,12135.49,0,23.11,214.6
19,4,East,Clothing,01-07-2023,13184.63,11385.53,1799.1,0,21.77,252.65
15,5,North,Electronics,01-01-2023,12631.37,9864.04,2767.33,0,22.16,211.94
9,8,North,Home,20-07-2024,43826,32253.2,11572.8,0,13.77,247.22
7,5,East,Home,06-01-2024,27416.68,18280.67,9136.01,0,34.41,227.71
2,10,West,Clothing,22-10-2024,17324.67,14232.52,3092.15,1,11.07,259.95
9,4,West,Clothing,06-03-2024,35992.87,31358.51,4634.36,0,25.85,250.35
10,6,East,Sports,05-11-2023,45134.38,30266.78,14867.6,0,29.86,244.38
2,5,West,Sports,17-05-2023,36285.97,23680.84,12605.13,1,16.22,252.24
19,7,North,Electronics,21-07-2023,20630.53,16687.35,3943.18,0,37.18,238.04
11,10,West,Home,11-03-2024,26745.7,23886.37,2859.33,0,35.16,250.62
13,7,North,Groceries,09-11-2023,38852.13,32052.48,6799.65,0,24.13,215.67
10,4,South,Groceries,27-04-2023,13949.14,9560.38,4388.76,1,22.33,205.86
14,5,West,Home,27-10-2024,14772.4,10724.56,4047.84,0,17.1,236.96
18,3,South,Electronics,28-07-2024,25816.24,18466.23,7350.01,0,31.9,226.08
19,4,East,Sports,01-09-2023,32190.84,27543.4,4647.44,0,13.95,225.59
9,4,West,Sports,20-06-2024,20262.45,16846.43,3416.02,0,30.41,231.6
7,3,North,Sports,24-08-2024,18427.59,14312.57,4115.02,0,35.27,221.68
3,10,West,Groceries,16-03-2023,6862.29,4683.43,2178.86,0,16.85,237.56
20,5,East,Groceries,21-01-2024,6467.08,5700.06,767.02,0,35.99,201.83
6,5,East,Electronics,29-07-2023,17541.27,13962.76,3578.51,0,11,258.19
2,7,North,Groceries,19-04-2024,28872.77,25729.77,3143,0,37.38,255.48
6,4,West,Clothing,22-02-2024,36698.23,28405.72,8292.51,1,13.55,256.12
3,4,South,Groceries,13-12-2023,30280.67,25628.28,4652.39,1,29.37,221.9
16,9,East,Sports,12-06-2024,23444.63,19785.66,3658.97,0,17.5,231.91
8,6,East,Electronics,01-10-2024,16353.12,11466.79,4886.33,0,35.1,257.25
2,4,North,Home,28-06-2023,23031.25,20479.53,2551.72,0,25.37,254.14
17,2,West,Home,01-07-2023,11244.2,6820.53,4423.67,0,14.06,247.41
9,6,South,Electronics,25-10-2024,10186.67,8461.18,1725.49,0,27.13,224.44
12,2,West,Clothing,25-01-2023,18497.45,16456.57,2040.88,0,22.24,233.86
3,5,West,Home,29-06-2023,55263.69,38777.01,16486.68,1,29.84,247.57
11,6,South,Sports,10-12-2024,19692.36,15644.26,4048.1,0,36.46,216.38
1,4,North,Home,15-05-2024,47140.54,36235.38,10905.16,0,22.28,237.59
13,3,East,Home,10-06-2023,22651.8,18765.93,3885.87,0,18.7,249.68
15,7,North,Sports,26-06-2023,24755.45,21286.06,3469.39,0,10.44,242.45
5,2,North,Groceries,12-10-2023,40867.83,31914.23,8953.6,0,27.25,228.77
17,6,West,Clothing,04-03-2023,9213.72,7783.49,1430.23,0,22.07,235.08
6,4,South,Sports,23-10-2024,13204.1,9159.49,4044.61,0,21.24,259.32
11,6,East,Sports,27-10-2024,57805.69,38647.5,19158.19,1,15.49,236.12
18,4,West,Electronics,05-06-2023,27766.28,20247.18,7519.1,0,22.9,247.14
4,4,East,Clothing,13-04-2024,13751.2,11046.63,2704.57,1,39.53,243.6
3,4,West,Groceries,18-02-2023,7132.13,4679.92,2452.21,0,18.93,242.09
13,9,South,Sports,25-03-2023,45825.83,36848.81,8977.02,0,27.99,242.98
9,7,East,Groceries,27-12-2023,44301.43,31818.53,12482.9,0,33.29,227.26
6,3,East,Sports,19-11-2024,25627.96,21493.47,4134.49,0,32.47,228.45
12,3,North,Sports,28-05-2023,12344.99,7543.42,4801.57,0,19.86,228.07
2,6,West,Electronics,21-09-2024,42362.81,33906.97,8455.84,0,28.33,202
3,6,West,Home,08-12-2023,19607,15586.52,4020.48,0,36.14,214.46
3,4,West,Clothing,20-04-2024,23857.63,21049.13,2808.5,0,10.46,209.27
12,9,North,Electronics,04-03-2023,35711.44,29069.48,6641.96,0,23.07,253.19
15,4,North,Groceries,01-12-2024,20902.93,17535.27,3367.66,0,16.73,216.5
9,9,East,Sports,26-12-2023,33290.15,29008.28,4281.87,0,21.66,208.31
8,4,West,Sports,14-07-2024,44837.72,35982.97,8854.75,0,22.48,207.19
11,2,West,Clothing,23-11-2023,40881.8,28087.68,12794.12,0,32.4,242
16,2,East,Electronics,21-05-2023,30280.07,26069.09,4210.98,1,12.81,200.36
4,5,East,Electronics,03-08-2023,17957.14,14801.59,3155.55,0,25.38,228.28
1,4,East,Groceries,10-03-2024,17847.97,12981.39,4866.58,0,26.93,207.13
7,7,South,Electronics,23-12-2024,20686.6,16821.49,3865.11,0,24.82,250.98
2,5,South,Electronics,14-11-2023,27208.26,23407.45,3800.81,0,31.96,257.51
5,6,East,Home,01-02-2023,23746.89,21198.75,2548.14,0,21.51,257.53
7,10,North,Clothing,31-10-2024,18964.48,16796.94,2167.54,1,38.35,226.52
4,4,North,Electronics,12-10-2023,16272.61,11351.75,4920.86,1,24.45,238.67
5,2,West,Groceries,01-11-2023,20431.83,14843.89,5587.94,0,27.14,235.98
1,10,South,Sports,04-03-2024,30292.88,19171.18,11121.7,0,34.77,221
1,9,South,Electronics,21-04-2024,31669.88,21353.84,10316.04,0,18.26,226.64
15,10,East,Electronics,13-10-2023,26879.32,23243.26,3636.06,0,12.26,203.86
20,7,East,Sports,24-05-2023,38244.91,27087.15,11157.76,0,31.23,247.74
19,4,East,Home,28-02-2024,38176.2,30012.82,8163.38,0,24.49,214.45
10,3,East,Clothing,19-01-2023,24243.24,19389.49,4853.75,0,36.9,227.63
18,10,East,Home,18-01-2023,10599.84,8846.08,1753.76,0,39.48,228.84
3,3,North,Groceries,12-08-2024,28857.86,18897.28,9960.58,0,21.97,233.64
11,9,North,Electronics,06-01-2024,22166.11,15326.62,6839.49,0,22.46,249.07
15,5,East,Home,24-06-2023,17498.42,12852.61,4645.81,1,22.24,241.51
11,3,North,Clothing,13-07-2023,49181.77,34892.12,14289.65,0,19.74,239.78
17,5,East,Groceries,16-05-2024,29085.76,26028.02,3057.74,1,33.45,231.6
17,2,East,Home,23-04-2023,33160.9,28202.76,4958.14,0,32.77,205.76
6,4,South,Electronics,24-04-2023,27055.8,20126.97,6928.83,0,24.36,224.12
5,10,North,Clothing,10-08-2023,15459.01,13353.19,2105.82,1,11.34,257.44
8,2,North,Electronics,08-11-2024,7499.46,5281.84,2217.62,0,19.29,259.73
2,2,South,Electronics,05-10-2024,33159.62,27713.1,5446.52,0,18.77,243.83
16,8,North,Groceries,21-09-2023,16115.98,10751.01,5364.97,0,34.33,213.65
20,1,South,Clothing,24-02-2023,15964.43,13277.56,2686.87,0,12.63,206.11
12,7,West,Sports,04-10-2024,48063.93,35420.04,12643.89,0,34.17,224.89
6,5,North,Electronics,02-04-2024,35193.55,22251.11,12942.44,1,30.08,251.39
1,8,East,Clothing,11-06-2023,9986.12,6810.32,3175.8,1,31.97,243.31
4,1,South,Electronics,15-01-2024,23469.25,16913.88,6555.37,1,22.97,253.03
17,7,East,Home,28-03-2023,31302.12,25817.61,5484.51,0,30.39,236.95
13,5,East,Home,24-02-2023,19785.53,12304.52,7481.01,0,28.27,207.82
18,4,North,Clothing,20-04-2024,6208.34,4953.41,1254.93,0,33.07,206.89
5,7,South,Groceries,27-06-2023,29828.33,24304.25,5524.08,1,23.4,202.88
3,10,West,Sports,26-01-2024,9765.79,7775.29,1990.5,0,24.18,234.02
11,2,East,Home,15-12-2023,32862.2,27216.5,5645.7,0,29.31,214.57
13,1,East,Groceries,08-01-2023,32881.42,21486.38,11395.04,0,13.24,244.06
4,1,West,Sports,09-11-2023,6699.16,5199.43,1499.73,0,23.09,241.17
14,1,South,Home,18-03-2024,18079.98,15952.75,2127.23,0,39.16,219.09
11,5,North,Sports,24-11-2023,31589.58,24742.07,6847.51,1,11.13,210.61
10,10,East,Electronics,23-02-2023,33135.49,25958.37,7177.12,1,19.48,206.14
19,7,North,Clothing,27-08-2023,18322.85,15041.81,3281.04,0,19.42,244.24
18,2,South,Home,17-08-2023,17948.59,12563.32,5385.27,0,29,227.03
6,10,West,Home,01-08-2024,56065.96,45421.43,10644.53,1,13.17,219.41
15,8,North,Electronics,20-02-2023,6883.83,6022.46,861.37,0,28.86,251.4
10,4,South,Home,31-08-2024,49507.04,29866.04,19641,0,12.85,235.62
5,3,North,Home,26-08-2024,7148.84,6155.39,993.45,0,12.85,231.08
5,10,North,Home,21-09-2023,17975.36,11964.14,6011.22,0,31.85,244.6
10,8,East,Home,22-02-2024,27216.09,20052.19,7163.9,0,19.72,248.93
5,2,North,Home,06-04-2023,11448.43,9796.47,1651.96,0,39.32,241.16
3,3,East,Groceries,29-03-2023,11068.09,9376.59,1691.5,0,11.12,226.4
6,3,South,Home,19-03-2023,16534.07,14344.6,2189.47,0,23.35,222.76
4,10,South,Electronics,15-10-2023,55883.32,49296.08,6587.24,1,13.39,246.3
18,1,East,Home,30-04-2023,22105.26,16228.51,5876.75,0,20.54,231.07
9,6,West,Sports,05-05-2024,30469.77,24281.64,6188.13,0,39.95,242.26
17,2,North,Sports,27-03-2024,36693.11,26314.23,10378.88,0,36.67,253.42
13,1,South,Electronics,14-05-2024,38399.98,27080.24,11319.74,0,11.45,254.95
15,2,South,Groceries,14-06-2023,35961.84,26233.39,9728.45,0,26.9,216.66
20,6,West,Electronics,01-07-2023,22797.5,18760.58,4036.92,1,29.43,211.27
17,4,South,Groceries,13-04-2024,10027.75,7525.15,2502.6,0,16.29,215.68
13,6,East,Clothing,07-01-2023,17677.24,14923.44,2753.8,0,14.35,245.08
16,9,West,Sports,26-11-2023,14463.29,11911.47,2551.82,0,37.13,222.2
4,10,South,Sports,03-11-2024,11132.48,6747.88,4384.6,0,39.06,210.4
5,10,West,Sports,31-05-2023,6102.35,4815.19,1287.16,0,39.76,205.9
5,8,West,Groceries,26-03-2023,57027.46,41685.44,15342.02,1,33.69,219.64
9,1,South,Electronics,27-05-2023,48659.35,35861.39,12797.96,1,29.91,208.17
17,8,South,Groceries,15-09-2024,7268.77,6145.83,1122.94,0,20.37,209.38
13,9,South,Sports,16-01-2024,19199.59,14673.91,4525.68,1,15.14,241.03
2,6,West,Sports,01-07-2024,11277.52,9762.8,1514.72,0,12.37,201.18
13,10,East,Sports,12-10-2023,17655.03,14368.4,3286.63,0,30.8,207.05
19,5,East,Sports,30-11-2024,14183.1,10862.16,3320.94,0,33.54,250.66
3,6,North,Clothing,23-03-2023,47563.41,39304.57,8258.84,0,34.79,250.69
10,6,South,Sports,28-05-2024,8787.67,5373.7,3413.97,0,37.41,219.75
2,9,East,Groceries,09-12-2024,23843.63,14499.91,9343.72,1,36.4,205.28
13,4,North,Sports,06-06-2024,8632.55,5395.39,3237.16,0,39.99,242.3
19,2,North,Home,21-01-2024,49117.34,35918.02,13199.32,0,17.32,221.61
17,9,South,Clothing,07-12-2024,46328.61,31069.59,15259.02,0,32.9,202.73
14,2,North,Sports,15-04-2024,37248.42,33347.71,3900.71,0,27.59,209.47
12,10,East,Home,29-04-2023,24168.79,18433.22,5735.57,0,17.84,208.23
12,9,North,Groceries,31-01-2024,13558.02,10829.13,2728.89,0,39.46,235.35
11,2,North,Clothing,15-06-2024,14967.04,10232.16,4734.88,0,36.94,253.89
7,8,East,Sports,18-09-2023,24936.8,17369.46,7567.34,0,13.86,247.58
4,9,North,Groceries,13-09-2023,39570.02,27724.28,11845.74,0,10.78,232.79
19,10,North,Home,14-08-2023,16912.83,13692.98,3219.85,0,30.65,225.33
1,9,West,Clothing,22-02-2023,18985.64,14089.47,4896.17,0,28.12,237.12
3,10,North,Sports,14-05-2024,31997.49,24167.87,7829.62,0,38.07,226.63
13,9,North,Groceries,20-05-2024,15697.82,12206.64,3491.18,0,17.02,214.77
15,2,West,Clothing,30-12-2023,31289.84,25990.7,5299.14,0,12.53,240.75
2,4,West,Home,07-10-2023,22420.89,14060.39,8360.5,0,17.78,252.39
11,7,West,Sports,15-08-2024,13841.14,11530.53,2310.61,1,10.57,222.37
4,2,South,Clothing,14-12-2024,23121.56,17779.8,5341.76,0,11.08,250.49
19,1,South,Home,07-06-2023,51447.33,41195.35,10251.98,1,37.45,225.86
17,3,East,Home,23-09-2024,18190.03,12701.47,5488.56,0,20.56,224.08
3,4,North,Groceries,28-02-2023,19527.46,14114.76,5412.7,0,22.32,201.7
18,8,East,Home,27-12-2024,7967.34,5332.94,2634.4,0,10.55,241.72
8,6,South,Home,08-05-2023,35307.14,31557.17,3749.97,1,18.12,248.45
19,2,North,Electronics,21-12-2024,43215.91,32373.08,10842.83,0,34.14,239.81
5,9,North,Home,25-04-2023,20881.53,18768.8,2112.73,0,28.46,209.08
7,2,West,Sports,28-07-2023,22724.46,16973.71,5750.75,1,32.61,206.2
8,5,South,Clothing,09-06-2024,48047.53,31996.07,16051.46,0,23.42,234.37
5,4,North,Sports,04-06-2024,38528.27,28982.34,9545.93,0,19.29,224.09
17,7,West,Sports,05-07-2024,30522.36,18675.98,11846.38,0,24.48,225.75
5,8,North,Groceries,25-08-2023,18748.9,16338.37,2410.53,0,19.69,258.07
4,5,South,Electronics,08-10-2023,14935.91,12629.28,2306.63,0,35.17,243.44
19,10,East,Electronics,25-12-2023,37208.48,30427.09,6781.39,0,18.93,224.71
2,5,East,Sports,20-07-2023,28480.5,22298.75,6181.75,0,29.79,201.15
11,2,North,Clothing,05-10-2023,28426.99,22001.08,6425.91,0,14.11,202.05
13,8,West,Electronics,23-08-2023,14697,13212.87,1484.13,1,30.61,241.09
15,2,West,Electronics,08-05-2024,32356.54,22112.43,10244.11,1,37.4,250.26
12,10,West,Sports,04-01-2023,42023.48,35043.6,6979.88,0,28.26,242.46
11,6,South,Electronics,27-10-2024,47605.97,36867.08,10738.89,0,26.8,224.35
7,8,East,Groceries,17-03-2024,9800.71,8749.72,1050.99,0,38.83,201.87
5,6,East,Sports,29-01-2023,33402.43,28336.65,5065.78,0,28.82,258.04
17,4,North,Electronics,19-04-2023,30575.63,27504.54,3071.09,0,17.79,259.18
20,4,East,Electronics,01-09-2024,45064.06,34992.13,10071.93,0,18.77,232.96
9,6,West,Electronics,27-12-2024,38805.98,25664.85,13141.13,0,31.16,204.24
14,4,South,Sports,16-03-2023,48436.78,36381.16,12055.62,0,32.06,232.46
12,8,West,Clothing,26-05-2023,48201.46,39203.85,8997.61,0,19.1,253.54
6,9,West,Home,08-05-2023,16195.01,13479.24,2715.77,1,20.36,240.8
17,1,East,Electronics,11-02-2023,37640.79,22590.23,15050.56,0,39.73,243.2
19,4,South,Home,22-12-2023,28873.54,21698.7,7174.84,0,13.06,205.1
19,4,South,Home,10-02-2023,14657.09,9828.61,4828.48,0,22.14,206.39
16,2,West,Electronics,03-02-2023,13769.11,11875.49,1893.62,0,11.87,207.64
12,6,North,Electronics,17-01-2023,8648.8,5586.01,3062.79,0,34.63,254.26
12,3,East,Home,07-11-2024,40799.54,32637.06,8162.48,0,12.77,231.55
20,7,North,Clothing,02-06-2023,19602.72,13326.29,6276.43,0,30.22,247.49
6,5,West,Home,13-01-2024,43563.6,30797.84,12765.76,0,11.69,206.92
4,4,East,Clothing,10-08-2024,32374.19,28559.47,3814.72,0,30.19,255.66
